Probability,Class
0.9973239,A
0.000113786766,B
7.6994475e-05,C
0.00047526005,D
3.9153318e-05,E
0.00023403506,G
3.1543612e-05,H
3.4824945e-05,I
0.00026665037,J
0.00025185783,K
5.0553957e-05,L
2.3430852e-05,M
0.0010780721,PoseBad
