Probability,Class
0.005122727,A
0.036043562,B
0.01157298,C
0.016516065,D
0.04617424,E
0.018599192,G
0.3598196,H
0.013497188,I
0.013479717,J
0.0066319318,K
0.13339795,L
0.0036029925,M
0.3355418,PoseBad
