Probability,Class
0.00045373346,A
0.0030046261,B
0.00031174623,C
0.00026079686,D
0.00016019445,E
0.0001733867,G
0.0004325985,H
9.552302e-05,I
6.301854e-05,J
0.00025909574,K
0.00016218962,L
0.00038999136,M
0.99423295,PoseBad
