Probability,Class
1.2364699e-05,A
0.9966067,B
1.9035177e-05,C
1.2475367e-06,D
2.7518672e-05,E
1.2385362e-05,G
3.021087e-05,H
4.402788e-05,I
7.4883624e-06,J
3.8339553e-05,K
8.980907e-05,L
5.200874e-05,M
0.0030588072,PoseBad
