Probability,Class
0.006311364,A
0.0012200648,B
0.0025614747,C
0.0015277137,D
0.08293389,E
0.0015381598,G
0.0030537262,H
0.037712432,I
0.0056423917,J
0.01261371,K
0.0003581221,L
0.0003370066,M
0.84418994,PoseBad
