Probability,Class
0.99946505,A
0.00010056385,B
2.6329843e-05,C
7.37668e-05,D
1.0425167e-05,E
2.4657631e-05,G
1.6229193e-05,H
1.2435499e-05,I
4.319657e-05,J
9.495632e-05,K
1.2847729e-05,L
1.1056839e-05,M
0.000108423454,PoseBad
