Probability,Class
0.00073413324,A
0.08558405,B
0.009071286,C
0.010313417,D
9.7431985e-05,E
0.008553365,G
0.0062107616,H
0.0040789107,I
0.008566009,J
0.008493563,K
0.003598075,L
0.07235426,M
0.7823447,PoseBad
