Probability,Class
8.7562614e-05,A
8.8275134e-05,B
1.8531746e-05,C
1.6838061e-05,D
2.4875173e-05,E
6.3163934e-06,G
3.6480193e-05,H
7.1397135e-06,I
6.670312e-05,J
2.3123563e-05,K
3.0389103e-06,L
7.834833e-06,M
0.9996132,PoseBad
