Probability,Class
0.0007067417,A
0.008925855,B
0.0002589693,C
0.0007401689,D
0.0021437667,E
0.029842673,G
0.0013943218,H
0.009621262,I
0.000562109,J
0.0005705265,K
0.0007392864,L
0.0051437397,M
0.93935066,PoseBad
