Probability,Class
0.0015582371,A
0.0047041383,B
0.0006200077,C
0.00791355,D
0.0013544125,E
0.0009750241,G
0.0007309344,H
0.0025712017,I
0.012298155,J
0.000722601,K
0.0025610407,L
0.002259925,M
0.9617308,PoseBad
