Probability,Class
0.006243599,A
0.012213527,B
0.058600735,C
0.0011181524,D
0.35371673,E
0.026771957,G
0.006552765,H
0.0031850887,I
0.42710066,J
0.007106565,K
0.08701064,L
0.0010259794,M
0.009353666,PoseBad
