Probability,Class
0.00042007703,A
5.7913323e-05,B
0.00010562508,C
0.0010668015,D
0.0018920854,E
0.0016305555,G
0.00031709851,H
0.00016672573,I
0.00030575236,J
0.00040120573,K
0.00022830252,L
6.034445e-05,M
0.9933476,PoseBad
