Probability,Class
9.5579555e-05,A
0.0003938666,B
1.8942348e-05,C
6.2604464e-05,D
0.00022316893,E
2.1030351e-05,G
6.1675324e-05,H
0.0004027801,I
4.896572e-05,J
0.0016515817,K
6.93429e-05,L
0.00018140841,M
0.9967692,PoseBad
