Probability,Class
0.004953746,A
0.006719609,B
0.005107891,C
0.017768273,D
0.024094857,E
0.055951342,G
0.0059721195,H
0.018109659,I
0.017793063,J
0.040799636,K
0.004429003,L
0.031933647,M
0.76636714,PoseBad
