Probability,Class
0.00017057535,A
0.0012990037,B
0.0003385551,C
0.000106357606,D
0.0003361908,E
0.0006606675,G
0.00053793297,H
0.00024992143,I
0.00013277963,J
3.3833483e-05,K
0.9957111,L
0.00024101205,M
0.00018212022,PoseBad
