Probability,Class
0.0030084285,A
0.0051916474,B
0.004162033,C
0.0010464628,D
0.0012470915,E
0.0139282355,G
0.010791788,H
0.0006788296,I
0.0017689333,J
0.0021447625,K
0.0018501878,L
0.003444041,M
0.9507376,PoseBad
