Probability,Class
1.1428522e-06,A
5.1971987e-05,B
1.6778811e-06,C
1.8820448e-06,D
2.6209753e-07,E
1.6491762e-06,G
1.7101912e-06,H
4.41997e-06,I
4.4357142e-07,J
1.0484221e-06,K
2.555002e-05,L
0.999907,M
1.1249236e-06,PoseBad
