Probability,Class
0.013610664,A
0.0041184216,B
0.0030167692,C
0.0030819208,D
0.0037090266,E
0.11633766,G
0.018898627,H
0.01829747,I
0.0025575254,J
0.006717676,K
0.0016715438,L
0.00678281,M
0.80119985,PoseBad
