Probability,Class
0.029505448,A
0.033182904,B
0.0076881666,C
0.004025629,D
0.00961325,E
0.45712683,G
0.011458411,H
0.0034091768,I
0.10349376,J
0.012002092,K
0.09957854,L
0.0011475612,M
0.22776821,PoseBad
