Probability,Class
0.11831199,A
0.004447622,B
0.01887166,C
0.22242905,D
0.020761034,E
0.005762433,G
0.09645173,H
0.04066966,I
0.263734,J
0.061219547,K
0.012842474,L
0.011483339,M
0.123015456,PoseBad
