Probability,Class
0.03525172,A
0.0056102243,B
0.010322519,C
0.004200786,D
0.003190541,E
0.097486004,G
0.18692037,H
0.040281285,I
0.27193305,J
0.0045884326,K
0.015393187,L
0.01090703,M
0.31391478,PoseBad
