Probability,Class
0.013400263,A
0.006213708,B
0.02269036,C
0.0026950196,D
0.034669247,E
0.025441835,G
0.67847705,H
0.011533036,I
0.13179682,J
0.004801675,K
0.025485436,L
0.01117945,M
0.031616073,PoseBad
