Probability,Class
0.0014357413,A
0.23218988,B
0.005744938,C
0.0016459255,D
0.00061177055,E
0.004911003,G
0.0011137399,H
0.0013564603,I
0.001680525,J
0.0030637311,K
0.0008597008,L
0.7227473,M
0.022639226,PoseBad
