Probability,Class
9.388629e-05,A
0.004007233,B
0.00075406634,C
0.00036036692,D
0.00018267646,E
0.00045272917,G
0.0005534508,H
0.00010906736,I
0.00010533122,J
0.00013741084,K
0.00011519897,L
0.98694986,M
0.0061787576,PoseBad
