Probability,Class
0.0007622212,A
0.0029134713,B
0.003037168,C
0.06085898,D
0.013505626,E
0.008092567,G
0.054136015,H
0.043696802,I
0.005336072,J
0.005808088,K
0.031022128,L
0.0073795193,M
0.7634515,PoseBad
