Probability,Class
0.010566015,A
0.020451793,B
0.0011561565,C
0.00030229456,D
0.0008051976,E
0.0037573352,G
0.005659427,H
0.0014924987,I
0.0018149146,J
0.0014479754,K
0.0017782551,L
0.00049164257,M
0.95027643,PoseBad
