Probability,Class
0.99929714,A
8.89184e-05,B
2.925553e-05,C
8.094993e-05,D
2.114117e-05,E
3.3795706e-05,G
2.406446e-05,H
2.1783348e-05,I
3.8259925e-05,J
0.00014879603,K
1.23105965e-05,L
1.3339814e-05,M
0.00019019343,PoseBad
