Probability,Class
0.00095117587,A
0.5479411,B
0.004487566,C
0.0065304413,D
0.00036094096,E
0.0030977572,G
0.0041929143,H
0.0063758614,I
0.0092741605,J
0.007997534,K
0.007341448,L
0.008261529,M
0.39318755,PoseBad
