Probability,Class
0.0020134374,A
0.020436743,B
0.13541055,C
0.0075791576,D
0.11497868,E
0.006529497,G
0.1530504,H
0.21510606,I
0.011536156,J
0.0081744995,K
0.2962569,L
0.003390076,M
0.025537977,PoseBad
