Probability,Class
0.039930794,A
0.0034084918,B
0.011191035,C
0.058831267,D
0.32576305,E
0.0068715173,G
0.07239906,H
0.17811674,I
0.044586927,J
0.025500944,K
0.07920586,L
0.0067764884,M
0.14741783,PoseBad
