Probability,Class
0.0061492845,A
0.012935965,B
0.005300057,C
0.0039512636,D
0.0057984674,E
0.01112731,G
0.0081421565,H
0.008482322,I
0.040939696,J
0.014608646,K
0.0030465953,L
0.0023192265,M
0.87719905,PoseBad
