Probability,Class
0.0013368223,A
0.016586455,B
0.0008671635,C
0.0016023779,D
0.0049438635,E
0.018938294,G
0.0005485533,H
0.0005934606,I
0.0018009448,J
0.00726502,K
0.001407317,L
0.0013091692,M
0.9428006,PoseBad
