Probability,Class
0.00029092794,A
0.5911809,B
0.00013527503,C
1.638828e-05,D
0.00017526487,E
0.00017914742,G
0.00047588392,H
0.00020269418,I
3.7198715e-05,J
0.00047258445,K
9.88566e-05,L
0.00022906158,M
0.4065057,PoseBad
