Probability,Class
6.824624e-06,A
7.558858e-05,B
1.3705447e-05,C
1.4914114e-05,D
1.4061641e-06,E
7.882154e-06,G
5.786021e-06,H
2.8923055e-06,I
7.8279214e-07,J
1.1350209e-06,K
1.7519891e-05,L
0.9998498,M
1.7350101e-06,PoseBad
