Probability,Class
0.005290156,A
0.00044765524,B
4.065031e-05,C
5.1683757e-05,D
4.8247206e-05,E
8.168723e-05,G
4.056237e-05,H
5.9188853e-05,I
0.00027620367,J
9.3534014e-05,K
6.55781e-05,L
6.168864e-05,M
0.99344325,PoseBad
