Probability,Class
0.06908086,A
0.0054724254,B
0.12196884,C
0.11135047,D
0.10560871,E
0.22501239,G
0.03483016,H
0.0921329,I
0.069708675,J
0.031168949,K
0.03527376,L
0.0811539,M
0.017237999,PoseBad
