Probability,Class
0.021873178,A
0.0062007154,B
0.048939854,C
0.0019014664,D
0.64527005,E
0.07615944,G
0.04778555,H
0.015816182,I
0.04108913,J
0.05077969,K
0.013706441,L
0.005288537,M
0.025189796,PoseBad
