Probability,Class
0.0030555713,A
0.00036337523,B
0.00030570023,C
0.0005728959,D
0.00040381477,E
0.07931425,G
0.011881109,H
0.0029657006,I
0.0010186817,J
0.0068621873,K
0.00027353628,L
0.0006221333,M
0.89236104,PoseBad
