Probability,Class
0.009997704,A
0.0105898045,B
0.003351281,C
0.004980482,D
0.00062565313,E
0.0008694025,G
0.004066413,H
0.0033197908,I
0.003606977,J
0.010026655,K
0.0019999975,L
0.0011660204,M
0.9453999,PoseBad
