Probability,Class
0.039473653,A
0.085003935,B
0.0048494246,C
0.021463893,D
0.014454137,E
0.28056696,G
0.01677734,H
0.051628664,I
0.075842746,J
0.048061654,K
0.10907343,L
0.07992222,M
0.1728819,PoseBad
