Probability,Class
0.01361737,A
0.006430773,B
0.09899806,C
0.0648063,D
0.23033048,E
0.0092460485,G
0.00803003,H
0.051072188,I
0.18288326,J
0.23418584,K
0.0067532957,L
0.0061811176,M
0.08746534,PoseBad
