Probability,Class
0.0002831423,A
0.0017681322,B
0.004273636,C
0.0089288745,D
0.0075483224,E
0.0016979096,G
0.0012561722,H
0.9502223,I
0.0013648942,J
0.013367988,K
0.0044738865,L
0.001495974,M
0.003318783,PoseBad
