Probability,Class
0.0054369085,A
0.0029912125,B
0.00012578243,C
8.529977e-05,D
0.00022017285,E
0.0014363894,G
0.0005150761,H
0.00022954127,I
0.0010015415,J
0.0002919193,K
0.00012363588,L
0.00050683576,M
0.9870358,PoseBad
