Probability,Class
4.533216e-05,A
0.9964212,B
2.4420397e-05,C
5.656038e-06,D
7.295759e-05,E
3.534407e-05,G
0.00019129597,H
2.0564508e-05,I
6.865428e-05,J
2.8057144e-05,K
0.0005434656,L
0.00016431653,M
0.0023787208,PoseBad
