Probability,Class
0.016550321,A
0.058156792,B
0.009167436,C
0.016192578,D
0.005804575,E
0.013945247,G
0.18710043,H
0.011093411,I
0.0021088892,J
0.04693398,K
0.03178576,L
0.025733553,M
0.57542706,PoseBad
